text_id,id,token_in_Indonesian,token_in_English,entity,argument
KEB-00502,KEB-00502.009,agama,religion,O,O
KEB-00502,KEB-00502.010,pasal,chapter,O,O
KEB-00502,KEB-00502.011,493,493,O,O
KEB-00502,KEB-00502.012,-,-,O,O
KEB-00502,KEB-00502.013,membahayakan,endanger,O,O
KEB-00502,KEB-00502.014,kebebasan,freedom,O,O
KEB-00502,KEB-00502.015,bergerak,move,O,O
KEB-00502,KEB-00502.016,orang,person,O,O
KEB-00502,KEB-00502.017,lain,other,O,O
KEB-00502,KEB-00502.018,di,in,O,O
KEB-00502,KEB-00502.019,jalan,road,O,O
KEB-00502,KEB-00502.020,raya,kingdom,O,O
KEB-00502,KEB-00502.021,pasal,chapter,O,O
KEB-00502,KEB-00502.022,497,497,O,O
KEB-00502,KEB-00502.023,-,-,O,O
KEB-00502,KEB-00502.024,menyalakan,turn on,O,O
KEB-00502,KEB-00502.025,api,fire,O,O
KEB-00502,KEB-00502.026,di,in,O,O
KEB-00502,KEB-00502.027,jalan,road,O,O
KEB-00502,KEB-00502.028,umum,general,O,O
KEB-00502,KEB-00502.029,dan,And,O,O
KEB-00502,KEB-00502.030,dekat,near,O,O
KEB-00502,KEB-00502.031,dengan,with,O,O
KEB-00502,KEB-00502.032,bangunan,building,O,O
KEB-00502,KEB-00502.033,hingga,until,O,O
KEB-00502,KEB-00502.034,menimbulkan,give rise to,O,O
KEB-00502,KEB-00502.035,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00502,KEB-00502.036,terus,Keep going,O,O
KEB-00502,KEB-00502.037,?,?,O,O
KEB-00502,KEB-00502.038,yang,Which,O,O
KEB-00502,KEB-00502.039,mana,where,O,O
KEB-00502,KEB-00502.040,menurut,according to,O,O
KEB-00502,KEB-00502.041,anda,You,O,O
KEB-00502,KEB-00502.042,pasal,chapter,O,O
KEB-00502,KEB-00502.043,yang,Which,O,O
KEB-00502,KEB-00502.044,bisa,Can,O,O
KEB-00502,KEB-00502.045,di,in,O,O
KEB-00502,KEB-00502.046,tuduhkan,accused,O,O
KEB-00502,KEB-00502.047,?,?,O,O
KEB-00502,KEB-00502.048,?,?,O,O
KEB-00503,KEB-00503.001,begini,like this,O,O
KEB-00503,KEB-00503.002,lah,lah,O,O
KEB-00503,KEB-00503.003,suasana,atmosphere,O,O
KEB-00503,KEB-00503.004,penyemprotan,spraying,O,O
KEB-00503,KEB-00503.005,disinfektan,disinfectant,O,O
KEB-00503,KEB-00503.006,yang,Which,O,O
KEB-00503,KEB-00503.007,dilakukan,done,O,O
KEB-00503,KEB-00503.008,oleh,by,O,O
KEB-00503,KEB-00503.009,dinas,service,B-ORG,OFFICER-ARG
KEB-00503,KEB-00503.010,penanggulangan,countermeasures,I-ORG,OFFICER-ARG
KEB-00503,KEB-00503.011,kebakaran,fire,I-ORG,OFFICER-ARG
KEB-00503,KEB-00503.012,dan,And,I-ORG,OFFICER-ARG
KEB-00503,KEB-00503.013,penyelamatan,rescue,I-ORG,OFFICER-ARG
KEB-00503,KEB-00503.014,(,(,O,O
KEB-00503,KEB-00503.015,gulkarmat,gulkarmate,B-ORG,OFFICER-ARG
KEB-00503,KEB-00503.016,),),O,O
KEB-00503,KEB-00503.017,dki,dki,B-PLOC,PLACE-ARG
KEB-00503,KEB-00503.018,jakarta,Jakarta,I-PLOC,PLACE-ARG
KEB-00503,KEB-00503.019,di,in,O,O
KEB-00503,KEB-00503.020,kawasan,area,B-LOC,PLACE-ARG
KEB-00503,KEB-00503.021,gelora,surge,I-LOC,PLACE-ARG
KEB-00503,KEB-00503.022,bung,dude,I-LOC,PLACE-ARG
KEB-00503,KEB-00503.023,karno,karno,I-LOC,PLACE-ARG
KEB-00503,KEB-00503.024,(,(,O,O
KEB-00503,KEB-00503.025,16/6/2020,Loading...,B-ARG,TIME-ARG
KEB-00503,KEB-00503.026,),),O,O
KEB-00503,KEB-00503.027,.,.,O,O
KEB-00503,KEB-00503.028,tonton,watch,O,O
KEB-00503,KEB-00503.029,utuh,intact,O,O
KEB-00503,KEB-00503.030,nya,his,O,O
KEB-00503,KEB-00503.031,di,in,O,O
KEB-00503,KEB-00503.032,sini,here,O,O
KEB-00503,KEB-00503.033,.,.,O,O
KEB-00504,KEB-00504.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00504,KEB-00504.002,lagi,Again,O,O
KEB-00504,KEB-00504.003,di,in,O,O
KEB-00504,KEB-00504.004,agam,religion,B-LOC,PLACE-ARG
KEB-00504,KEB-00504.005,hari,day,O,O
KEB-00504,KEB-00504.006,ini,This,O,O
KEB-00504,KEB-00504.007,",",",",O,O
KEB-00504,KEB-00504.008,satu,One,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00504,KEB-00504.009,unit,units,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00504,KEB-00504.010,rumah,House,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00504,KEB-00504.011,kayu,wood,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00504,KEB-00504.012,di,in,O,O
KEB-00504,KEB-00504.013,nagari,nagari,O,O
KEB-00504,KEB-00504.014,panampuang,panampuang,B-LOC,PLACE-ARG
KEB-00504,KEB-00504.015,dilalap,engulfed,O,O
KEB-00504,KEB-00504.016,api,fire,O,O
KEB-00504,KEB-00504.017,dalam,in,O,O
KEB-00504,KEB-00504.018,sehari,a day,O,O
KEB-00504,KEB-00504.019,",",",",O,O
KEB-00504,KEB-00504.020,dua,two,O,O
KEB-00504,KEB-00504.021,peristiwa,incident,O,O
KEB-00504,KEB-00504.022,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00504,KEB-00504.023,terjadi,happen,O,O
KEB-00504,KEB-00504.024,di,in,O,O
KEB-00504,KEB-00504.025,wilayah,region,O,O
KEB-00504,KEB-00504.026,kabupaten,regency,B-PLOC,PLACE-ARG
KEB-00504,KEB-00504.027,agam,religion,I-PLOC,PLACE-ARG
KEB-00504,KEB-00504.028,",",",",O,O
KEB-00504,KEB-00504.029,sumatera,Sumatra,B-PLOC,PLACE-ARG
KEB-00504,KEB-00504.030,barat,west,I-PLOC,PLACE-ARG
KEB-00504,KEB-00504.031,",",",",O,O
KEB-00504,KEB-00504.032,jumat,Friday,B-ARG,TIME-ARG
KEB-00504,KEB-00504.033,(,(,O,O
KEB-00504,KEB-00504.034,26/6/2020,6/26/2020,B-ARG,TIME-ARG
KEB-00504,KEB-00504.035,),),O,O
KEB-00504,KEB-00504.036,.,.,O,O
KEB-00504,KEB-00504.037,pertama,First,O,O
KEB-00504,KEB-00504.038,",",",",O,O
KEB-00504,KEB-00504.039,sebuah,A,O,O
KEB-00505,KEB-00505.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00505,KEB-00505.002,di,in,O,O
KEB-00505,KEB-00505.003,penjaringan,networking,B-LOC,PLACE-ARG
KEB-00505,KEB-00505.004,jakarta,Jakarta,B-PLOC,PLACE-ARG
KEB-00505,KEB-00505.005,utara,north,I-PLOC,PLACE-ARG
KEB-00505,KEB-00505.006,",",",",O,O
KEB-00505,KEB-00505.007,pada,on,O,O
KEB-00505,KEB-00505.008,pukul,o'clock,B-ARG,TIME-ARG
KEB-00505,KEB-00505.009,23.3,23.3,I-ARG,TIME-ARG
KEB-00505,KEB-00505.010,wib,WIB,I-ARG,TIME-ARG
KEB-00505,KEB-00505.011,",",",",O,O
KEB-00505,KEB-00505.012,malam,Evening,O,O
KEB-00505,KEB-00505.013,tadi,earlier,O,O
KEB-00505,KEB-00505.014,(,(,O,O
KEB-00505,KEB-00505.015,27/6,6/27,B-ARG,TIME-ARG
KEB-00505,KEB-00505.016,),),O,O
KEB-00505,KEB-00505.017,menyebabkan,cause,O,O
KEB-00505,KEB-00505.018,enam,six,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00505,KEB-00505.019,rumah,House,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00505,KEB-00505.020,.,.,O,O
KEB-00505,KEB-00505.021,12,12,B-ORG,OFFICER-ARG
KEB-00505,KEB-00505.022,unit,units,I-ORG,OFFICER-ARG
KEB-00505,KEB-00505.023,mobil,car,I-ORG,OFFICER-ARG
KEB-00505,KEB-00505.024,pemadam,extinguisher,O,O
KEB-00505,KEB-00505.025,diturunkan,lowered,O,O
KEB-00505,KEB-00505.026,untuk,For,O,O
KEB-00505,KEB-00505.027,menjinakkan,tame,O,O
KEB-00505,KEB-00505.028,api,fire,O,O
KEB-00505,KEB-00505.029,.,.,O,O
KEB-00505,KEB-00505.030,belum,Not yet,O,O
KEB-00505,KEB-00505.031,diketahui,known,O,O
KEB-00505,KEB-00505.032,mengenai,about,O,O
KEB-00505,KEB-00505.033,korban,victim,O,O
KEB-00505,KEB-00505.034,dan,And,O,O
KEB-00505,KEB-00505.035,total,total,O,O
KEB-00505,KEB-00505.036,kerugian,loss,O,O
KEB-00505,KEB-00505.037,.,.,O,O
KEB-00505,KEB-00505.038,talk,talk,O,O
KEB-00505,KEB-00505.039,petugas,officer,O,O
KEB-00505,KEB-00505.040,piket,picket,O,O
KEB-00505,KEB-00505.041,suku,ethnic group,O,O
KEB-00505,KEB-00505.042,dinas,service,B-ORG,OFFICER-ARG
KEB-00505,KEB-00505.043,gulkarmat,gulkarmate,I-ORG,OFFICER-ARG
KEB-00505,KEB-00505.044,jakut,North Jakarta,B-PLOC,PLACE-ARG
KEB-00505,KEB-00505.045,",",",",O,O
KEB-00505,KEB-00505.046,nurdin,nurdin,O,O
KEB-00505,KEB-00505.047,silalahi,please,O,O
KEB-00505,KEB-00505.048,.,.,O,O
KEB-00506,KEB-00506.001,sabtu,Saturday,B-ARG,TIME-ARG
KEB-00506,KEB-00506.002,",",",",O,O
KEB-00506,KEB-00506.003,27,27,B-ARG,TIME-ARG
KEB-00506,KEB-00506.004,juni,June,I-ARG,TIME-ARG
KEB-00506,KEB-00506.005,2020,2020,I-ARG,TIME-ARG
KEB-00506,KEB-00506.006,pukul,o'clock,B-ARG,TIME-ARG
KEB-00506,KEB-00506.007,22.00wib,22.00 WIB,I-ARG,TIME-ARG
KEB-00506,KEB-00506.008,",",",",O,O
KEB-00506,KEB-00506.009,terjadi,happen,O,O
KEB-00506,KEB-00506.010,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00506,KEB-00506.011,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00506,KEB-00506.012,huni,inhabit,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00506,KEB-00506.013,di,in,O,O
KEB-00506,KEB-00506.014,jl,jl,B-ARG,STREET-ARG
KEB-00506,KEB-00506.015,.,.,I-ARG,STREET-ARG
KEB-00506,KEB-00506.016,purnosari,purnosary,I-ARG,STREET-ARG
KEB-00506,KEB-00506.017,no,no,B-ARG,STREET-ARG
KEB-00506,KEB-00506.018,.,.,I-ARG,STREET-ARG
KEB-00506,KEB-00506.019,12,12,I-ARG,STREET-ARG
KEB-00506,KEB-00506.020,rt05,Loading...,B-ARG,STREET-ARG
KEB-00506,KEB-00506.021,/,/,O,O
KEB-00506,KEB-00506.022,rw02,rw02,B-ARG,STREET-ARG
KEB-00506,KEB-00506.023,",",",",O,O
KEB-00506,KEB-00506.024,kel,kel,B-PLOC,PLACE-ARG
KEB-00506,KEB-00506.025,.,.,I-PLOC,PLACE-ARG
KEB-00506,KEB-00506.026,kemijen,kemijen,I-PLOC,PLACE-ARG
KEB-00506,KEB-00506.027,",",",",O,O
KEB-00506,KEB-00506.028,kec,subdistrict,B-PLOC,PLACE-ARG
KEB-00506,KEB-00506.029,.,.,I-PLOC,PLACE-ARG
KEB-00506,KEB-00506.030,semarang,Semarang,I-PLOC,PLACE-ARG
KEB-00506,KEB-00506.031,timur,east,I-PLOC,PLACE-ARG
KEB-00506,KEB-00506.032,.,.,O,O
KEB-00506,KEB-00506.033,belum,Not yet,O,O
KEB-00506,KEB-00506.034,diketahui,known,O,O
KEB-00506,KEB-00506.035,pasti,Certain,O,O
KEB-00506,KEB-00506.036,penyebab,reason,O,O
KEB-00506,KEB-00506.037,terjadi,happen,O,O
KEB-00506,KEB-00506.038,nya,his,O,O
KEB-00506,KEB-00506.039,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00506,KEB-00506.040,.,.,O,O
KEB-00506,KEB-00506.041,dugaan,conjecture,O,O
KEB-00506,KEB-00506.042,sementara,temporary,O,O
KEB-00506,KEB-00506.043,berasal,originate,O,O
KEB-00506,KEB-00506.044,dari,from,O,O
KEB-00507,KEB-00507.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00507,KEB-00507.002,terjadi,happen,O,O
KEB-00507,KEB-00507.003,di,in,O,O
KEB-00507,KEB-00507.004,pemukiman,settlement,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00507,KEB-00507.005,warga,inhabitant,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00507,KEB-00507.006,jakarta,Jakarta,B-LOC,PLACE-ARG
KEB-00507,KEB-00507.007,utara,north,I-LOC,PLACE-ARG
KEB-00507,KEB-00507.008,pada,on,O,O
KEB-00507,KEB-00507.009,minggu,Sunday,B-ARG,TIME-ARG
KEB-00507,KEB-00507.010,dini,early,O,O
KEB-00507,KEB-00507.011,hari,day,O,O
KEB-00508,KEB-00508.001,terjadi,happen,O,O
KEB-00508,KEB-00508.002,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00508,KEB-00508.003,pd,pd,O,O
KEB-00508,KEB-00508.004,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00508,KEB-00508.005,tinggal,stay,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00508,KEB-00508.006,pkl,street vendors,B-ARG,TIME-ARG
KEB-00508,KEB-00508.007,.,.,I-ARG,TIME-ARG
KEB-00508,KEB-00508.008,23.18,23.18,I-ARG,TIME-ARG
KEB-00508,KEB-00508.009,di,in,O,O
KEB-00508,KEB-00508.010,jl,jl,B-ARG,STREET-ARG
KEB-00508,KEB-00508.011,.,.,I-ARG,STREET-ARG
KEB-00508,KEB-00508.012,muara,estuary,I-ARG,STREET-ARG
KEB-00508,KEB-00508.013,baru,new,I-ARG,STREET-ARG
KEB-00508,KEB-00508.014,raya,kingdom,I-ARG,STREET-ARG
KEB-00508,KEB-00508.015,rt,rt,B-ARG,STREET-ARG
KEB-00508,KEB-00508.016,17/17,17/17,I-ARG,STREET-ARG
KEB-00508,KEB-00508.017,kelurahan,ward,O,O
KEB-00508,KEB-00508.018,dan,And,O,O
KEB-00508,KEB-00508.019,kecamatan,subdistrict,O,O
KEB-00508,KEB-00508.020,penjaringan,networking,B-PLOC,PLACE-ARG
KEB-00508,KEB-00508.021,jakarta,Jakarta,B-PLOC,PLACE-ARG
KEB-00508,KEB-00508.022,utara,north,I-PLOC,PLACE-ARG
KEB-00508,KEB-00508.023,.,.,O,O
KEB-00508,KEB-00508.024,pengerahan,deployment,O,O
KEB-00508,KEB-00508.025,5,5,O,O
KEB-00508,KEB-00508.026,unit,units,O,O
KEB-00508,KEB-00508.027,.,.,O,O
KEB-00508,KEB-00508.028,sudah,Already,O,O
KEB-00508,KEB-00508.029,dalam,in,O,O
KEB-00508,KEB-00508.030,penanganan,handling,O,O
KEB-00508,KEB-00508.031,petugas,officer,B-ARG,OFFICER-ARG
KEB-00508,KEB-00508.032,(,(,O,O
KEB-00508,KEB-00508.033,27/06/2020,06/27/2020,B-ARG,TIME-ARG
KEB-00508,KEB-00508.034,),),O,O
KEB-00508,KEB-00508.035,.,.,O,O
KEB-00509,KEB-00509.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00509,KEB-00509.002,melahap,devour,O,O
KEB-00509,KEB-00509.003,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00509,KEB-00509.004,tinggal,stay,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00509,KEB-00509.005,di,in,O,O
KEB-00509,KEB-00509.006,penjaringan,networking,B-LOC,PLACE-ARG
KEB-00509,KEB-00509.007,",",",",O,O
KEB-00509,KEB-00509.008,jakarta,Jakarta,B-PLOC,PLACE-ARG
KEB-00509,KEB-00509.009,utara,north,I-PLOC,PLACE-ARG
KEB-00509,KEB-00509.010,",",",",O,O
KEB-00509,KEB-00509.011,minggu,Sunday,B-ARG,TIME-ARG
KEB-00509,KEB-00509.012,(,(,O,O
KEB-00509,KEB-00509.013,28/6/2020,6/28/2020,B-ARG,TIME-ARG
KEB-00509,KEB-00509.014,),),O,O
KEB-00509,KEB-00509.015,dini,early,O,O
KEB-00509,KEB-00509.016,hari,day,O,O
KEB-00509,KEB-00509.017,.,.,O,O
KEB-00509,KEB-00509.018,10,10,B-ORG,OFFICER-ARG
KEB-00509,KEB-00509.019,unit,units,I-ORG,OFFICER-ARG
KEB-00509,KEB-00509.020,mobil,car,I-ORG,OFFICER-ARG
KEB-00509,KEB-00509.021,pemadam,extinguisher,I-ORG,OFFICER-ARG
KEB-00509,KEB-00509.022,kebakaran,fire,I-ORG,OFFICER-ARG
KEB-00509,KEB-00509.023,dikerahkan,deployed,O,O
KEB-00509,KEB-00509.024,ke,to,O,O
KEB-00509,KEB-00509.025,lokasi,location,O,O
KEB-00509,KEB-00509.026,kejadian,incident,O,O
KEB-00509,KEB-00509.027,.,.,O,O
KEB-00510,KEB-00510.001,video,videos,O,O
KEB-00510,KEB-00510.002,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00510,KEB-00510.003,di,in,O,O
KEB-00510,KEB-00510.004,komp,comp,O,O
KEB-00510,KEB-00510.005,.,.,O,O
KEB-00510,KEB-00510.006,pasar,market,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00510,KEB-00510.007,segiri,Segiri,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00510,KEB-00510.008,jl,jl,B-ARG,STREET-ARG
KEB-00510,KEB-00510.009,dr,Dr,I-ARG,STREET-ARG
KEB-00510,KEB-00510.010,sutomo,sutomo,I-ARG,STREET-ARG
KEB-00510,KEB-00510.011,kel,kel,B-PLOC,PLACE-ARG
KEB-00510,KEB-00510.012,.,.,I-PLOC,PLACE-ARG
KEB-00510,KEB-00510.013,sidodadi,Sidodadi,I-PLOC,PLACE-ARG
KEB-00510,KEB-00510.014,kec,subdistrict,B-PLOC,PLACE-ARG
KEB-00510,KEB-00510.015,.,.,I-PLOC,PLACE-ARG
KEB-00510,KEB-00510.016,samarinda,Samarinda,I-PLOC,PLACE-ARG
KEB-00510,KEB-00510.017,ulu,ulu,I-PLOC,PLACE-ARG
KEB-00510,KEB-00510.018,kota,city,B-PLOC,PLACE-ARG
KEB-00510,KEB-00510.019,samarinda,Samarinda,I-PLOC,PLACE-ARG
KEB-00510,KEB-00510.020,kaltim,East Kalimantan,B-PLOC,PLACE-ARG
KEB-00510,KEB-00510.021,video,videos,O,O
KEB-00510,KEB-00510.022,lengkap,complete,O,O
KEB-00510,KEB-00510.023,nya,his,O,O
KEB-00510,KEB-00510.024,di,in,O,O
KEB-00510,KEB-00510.025,youtobe,youtube,O,O
KEB-00510,KEB-00510.026,.,.,O,O
KEB-00510,KEB-00510.027,.,.,O,O
KEB-00510,KEB-00510.028,link,link,O,O
KEB-00510,KEB-00510.029,:,:,O,O
KEB-00510,KEB-00510.030,jangan,Don't,O,O
KEB-00510,KEB-00510.031,lupa,forget,O,O
KEB-00510,KEB-00510.032,di,in,O,O
KEB-00510,KEB-00510.033,subcribe,subscribe,O,O
KEB-00510,KEB-00510.034,",",",",O,O
KEB-00510,KEB-00510.035,like,like,O,O
KEB-00510,KEB-00510.036,dan,And,O,O
KEB-00511,KEB-00511.001,info,info,O,O
KEB-00511,KEB-00511.002,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00511,KEB-00511.003,dan,And,O,O
KEB-00511,KEB-00511.004,penanggulangan,countermeasures,O,O
KEB-00511,KEB-00511.005,bencana,disaster,O,O
KEB-00511,KEB-00511.006,di,in,O,O
KEB-00511,KEB-00511.007,kota,city,B-LOC,PLACE-ARG
KEB-00511,KEB-00511.008,bogor,Bogor,I-LOC,PLACE-ARG
KEB-00511,KEB-00511.009,(,(,O,O
KEB-00511,KEB-00511.010,24,24,O,O
KEB-00511,KEB-00511.011,jam,O'clock,O,O
KEB-00511,KEB-00511.012,),),O,O
KEB-00512,KEB-00512.001,lhokseumawe,Lhokseumawe,B-LOC,PLACE-ARG
KEB-00512,KEB-00512.002,untuk,For,O,O
KEB-00512,KEB-00512.003,penyebab,reason,O,O
KEB-00512,KEB-00512.004,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00512,KEB-00512.005,",",",",O,O
KEB-00512,KEB-00512.006,masih,Still,O,O
KEB-00512,KEB-00512.007,dalam,in,O,O
KEB-00512,KEB-00512.008,penyelidikan,investigation,O,O
KEB-00512,KEB-00512.009,",",",",O,O
KEB-00512,KEB-00512.010,meskipun,although,O,O
KEB-00512,KEB-00512.011,dugaan,conjecture,O,O
KEB-00512,KEB-00512.012,sementara,temporary,O,O
KEB-00512,KEB-00512.013,akibat,consequence,O,O
KEB-00512,KEB-00512.014,konsleting,short circuit,B-ARG,REASON-ARG
KEB-00512,KEB-00512.015,listrik,electricity,I-ARG,REASON-ARG
KEB-00512,KEB-00512.016,.,.,O,O
KEB-00512,KEB-00512.017,sedangkan,whereas,O,O
KEB-00512,KEB-00512.018,para,para,O,O
KEB-00512,KEB-00512.019,korban,victim,O,O
KEB-00512,KEB-00512.020,",",",",O,O
KEB-00512,KEB-00512.021,lanjut,carry on,O,O
KEB-00512,KEB-00512.022,kapolres,police chief,B-ORG,OFFICER-ARG
KEB-00512,KEB-00512.023,lhokseumawe,Lhokseumawe,B-PLOC,PLACE-ARG
KEB-00512,KEB-00512.024,",",",",O,O
KEB-00512,KEB-00512.025,akan,will,O,O
KEB-00512,KEB-00512.026,ditampung,accommodated,O,O
KEB-00512,KEB-00512.027,di,in,O,O
KEB-00512,KEB-00512.028,beberapa,a number of,O,O
KEB-00512,KEB-00512.029,tempat,place,O,O
KEB-00512,KEB-00512.030,.,.,O,O
KEB-00513,KEB-00513.001,sempat,had time,O,O
KEB-00513,KEB-00513.002,terjadi,happen,O,O
KEB-00513,KEB-00513.003,beberapa,a number of,O,O
KEB-00513,KEB-00513.004,kali,time,O,O
KEB-00513,KEB-00513.005,ledakan,explosion,O,O
KEB-00513,KEB-00513.006,dilokasi,on location,O,O
KEB-00513,KEB-00513.007,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00513,KEB-00513.008,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00513,KEB-00513.009,3,3,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00513,KEB-00513.010,lantai,floor,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00513,KEB-00513.011,",",",",O,O
KEB-00513,KEB-00513.012,di,in,O,O
KEB-00513,KEB-00513.013,jalan,road,B-ARG,STREET-ARG
KEB-00513,KEB-00513.014,pesantren,boarding school,I-ARG,STREET-ARG
KEB-00513,KEB-00513.015,no,no,B-ARG,STREET-ARG
KEB-00513,KEB-00513.016,24,24,I-ARG,STREET-ARG
KEB-00513,KEB-00513.017,",",",",O,O
KEB-00513,KEB-00513.018,rt,rt,B-ARG,STREET-ARG
KEB-00513,KEB-00513.019,01/05,01/05,I-ARG,STREET-ARG
KEB-00513,KEB-00513.020,",",",",O,O
KEB-00513,KEB-00513.021,kel,kel,B-PLOC,PLACE-ARG
KEB-00513,KEB-00513.022,",",",",I-PLOC,PLACE-ARG
KEB-00513,KEB-00513.023,cibabat,cibabat,I-PLOC,PLACE-ARG
KEB-00513,KEB-00513.024,",",",",O,O
KEB-00513,KEB-00513.025,kecamatan,subdistrict,B-PLOC,PLACE-ARG
KEB-00513,KEB-00513.026,cimahi,Cimahi,I-PLOC,PLACE-ARG
KEB-00513,KEB-00513.027,utara,north,I-PLOC,PLACE-ARG
KEB-00513,KEB-00513.028,",",",",O,O
KEB-00513,KEB-00513.029,jawa,Java,B-PLOC,PLACE-ARG
KEB-00513,KEB-00513.030,barat,west,I-PLOC,PLACE-ARG
KEB-00513,KEB-00513.031,.,.,O,O
KEB-00513,KEB-00513.032,"""","""",O,O
KEB-00513,KEB-00513.033,kata,say,O,O
KEB-00513,KEB-00513.034,indra,senses,O,O
KEB-00513,KEB-00513.035,hadi,Hadi,O,O
KEB-00513,KEB-00513.036,kepada,to,O,O
KEB-00513,KEB-00513.037,elshinta,Elshinta,O,O
KEB-00513,KEB-00513.038,.,.,O,O
KEB-00513,KEB-00513.039,(,(,O,O
KEB-00513,KEB-00513.040,red,ed,O,O
KEB-00513,KEB-00513.041,),),O,O
KEB-00513,KEB-00513.042,(,(,O,O
KEB-00513,KEB-00513.043,foto,Photo,O,O
KEB-00513,KEB-00513.044,-,-,O,O
KEB-00513,KEB-00513.045,sudin,sudin,O,O
KEB-00513,KEB-00513.046,damkar,firefighter,B-ORG,OFFICER-ARG
KEB-00513,KEB-00513.047,kota,city,B-PLOC,PLACE-ARG
KEB-00513,KEB-00513.048,cimahi,Cimahi,I-PLOC,PLACE-ARG
KEB-00513,KEB-00513.049,),),O,O
KEB-00513,KEB-00513.050,"""","""",O,O
KEB-00514,KEB-00514.001,2.25,2.25,B-ARG,TIME-ARG
KEB-00514,KEB-00514.002,:,:,O,O
KEB-00514,KEB-00514.003,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00514,KEB-00514.004,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00514,KEB-00514.005,di,in,O,O
KEB-00514,KEB-00514.006,jalan,road,B-ARG,STREET-ARG
KEB-00514,KEB-00514.007,pesantren,boarding school,I-ARG,STREET-ARG
KEB-00514,KEB-00514.008,no,no,B-ARG,STREET-ARG
KEB-00514,KEB-00514.009,24,24,I-ARG,STREET-ARG
KEB-00514,KEB-00514.010,",",",",O,O
KEB-00514,KEB-00514.011,rt,rt,B-ARG,STREET-ARG
KEB-00514,KEB-00514.012,01/05,01/05,I-ARG,STREET-ARG
KEB-00514,KEB-00514.013,",",",",O,O
KEB-00514,KEB-00514.014,kel,kel,B-PLOC,PLACE-ARG
KEB-00514,KEB-00514.015,",",",",I-PLOC,PLACE-ARG
KEB-00514,KEB-00514.016,cibabat,cibabat,I-PLOC,PLACE-ARG
KEB-00514,KEB-00514.017,",",",",O,O
KEB-00514,KEB-00514.018,kecamatan,subdistrict,B-PLOC,PLACE-ARG
KEB-00514,KEB-00514.019,cimahi,Cimahi,I-PLOC,PLACE-ARG
KEB-00514,KEB-00514.020,utara,north,I-PLOC,PLACE-ARG
KEB-00514,KEB-00514.021,",",",",O,O
KEB-00514,KEB-00514.022,jawa,Java,B-PLOC,PLACE-ARG
KEB-00514,KEB-00514.023,barat,west,I-PLOC,PLACE-ARG
KEB-00514,KEB-00514.024,.,.,O,O
KEB-00514,KEB-00514.025,senin,Monday,B-ARG,TIME-ARG
KEB-00514,KEB-00514.026,(,(,O,O
KEB-00514,KEB-00514.027,29/6,6/29,B-ARG,TIME-ARG
KEB-00514,KEB-00514.028,),),O,O
KEB-00514,KEB-00514.029,dini,early,O,O
KEB-00514,KEB-00514.030,hari,day,O,O
KEB-00514,KEB-00514.031,pukul,o'clock,B-ARG,TIME-ARG
KEB-00514,KEB-00514.032,01-59,01-59,I-ARG,TIME-ARG
KEB-00514,KEB-00514.033,wib,WIB,I-ARG,TIME-ARG
KEB-00514,KEB-00514.034,.,.,O,O
KEB-00514,KEB-00514.035,masih,Still,O,O
KEB-00514,KEB-00514.036,proses,process,O,O
KEB-00514,KEB-00514.037,pemadaman,blackout,O,O
KEB-00514,KEB-00514.038,dilokasi,on location,O,O
KEB-00514,KEB-00514.039,dengan,with,O,O
KEB-00514,KEB-00514.040,4,4,B-ORG,OFFICER-ARG
