created_at,id_str,full_text_in_Indonesian,full_text_in_English
2020-07-14 22:02:02+00:00,1283159848427810816,"Kecelakaan,pembunuhan,perampokan ada di sekitarkita.. Haruskah Kita TAKUT?hub 082312105777 Pin BB 5C5C8D3C https://t.co/YhrCdDS9Fw","Accidents, murders, robberies are all around us.. Should we be AFRAID? hub 082312105777 Pin BB 5C5C8D3C https://t.co/YhrCdDS9Fw"
2020-07-14 22:04:34+00:00,1283160485102116865,"@ngalamfess Keselamatan lebih utama nder, sepedah standart ae sek iso kecelakaan opo maneh spedah modelan ra pokro koyo ngene.  Knalpot e nggarai rame sak kecamatan pisan. Guduk e matre tp lk due lanangan tumpakan e koyo ngene mending skipp. :) mending supra standart.","@ngalamfess Safety comes first nder, standard bikes ae sek iso accidents or maneh model bikes ra pokro koyo ngene. E nggarai exhaust is very busy in many sub-districts. Guduk e matre but lk due lanangan tumpakan e koyo ngene mending skipp. :) better supra standard."
2020-07-14 22:12:17+00:00,1283162426184089602,"@budakkhoceng Dek, kamu di atas itu ngomong kyk paling jago sedunia masalah ngatur duit. Gue cuma nyampein realita aja kalo dunia ini gak semulus imajinasi kamu dek. Sepinter-pinter lu kelola duit akan ada keplesetnya. Entah kena krisis, kecelakaan, bangkrut, PHK, dll. Empati aja dek 🙏","@subsidikhoceng Bro, you talk like you're the best in the world when it comes to managing money. I'm just conveying the reality that this world is not as smooth as your imagination, bro. No matter how clever you are at managing your money, there will be mistakes. Whether it's a crisis, accident, bankruptcy, layoff, etc. Just be empathetic 🙏"
2020-07-14 22:20:56+00:00,1283164605234049025,@keyshasar hobi banget kecelakaan si key:(,@keyshasar Key's hobby is accidents :(
2020-07-14 22:25:15+00:00,1283165691382599681,"@NizzarK .. ancaman sanksinya denda Rp750.000 atau kurungan paling lama 3 bulan sesuai yg diatur dlm pasal 283 UU 22/2009. Jika akibatkan kecelakaan, sanksi bs lbh berat. Saya bbrp kali mengajak pengendara yg gk terima kutegur krn merokok ke kantor polisi terdekat. Ya kalah telak mereka","@NizzarK .. the threat of sanctions is a fine of IDR 750,000 or imprisonment for a maximum of 3 months as regulated in article 283 of Law 22/2009. If it results in an accident, the sanctions can be more severe. I took several drivers who didn't accept being reprimanded for smoking to the nearest police station several times. Yes, they lost badly"
2020-07-14 22:30:12+00:00,1283166935228862464,"#toyotatips  Apa sebenarnya fungsi &amp  tujuan Lampu Hazard? Simak #toyotatips berikut ini :  &gt &gt &gt  Fungsi sebenarnya Lampu Hazard adalah untuk penanda keadaan darurat. Misalnya: kendaraan mogok, mengalami kecelakaan,… https://t.co/cuhagVqKUo","#toyotatips What is the actual function & purpose of Hazard Lights? Check out the following #toyotatips: &gt &gt &gt The actual function of the Hazard Lights is to indicate an emergency. For example: vehicle breaks down, has an accident,… https://t.co/cuhagVqKUo"
2020-07-14 22:41:02+00:00,1283169662931369985,Maia Estianty Ungkap Mukjizat di Balik Kecelakaan Dul Jaelani - https://t.co/7ORPiLlfMR https://t.co/g96ePQ0EV7,Maia Estianty Reveals the Miracle Behind Dul Jaelani's Accident - https://t.co/7ORPiLlfMR https://t.co/g96ePQ0EV7
2020-07-14 22:50:47+00:00,1283172117853372416,Ismail Qa’ani: Kecelakaan Kapal AS Hasil dari Kejahatan Mereka Sendiri https://t.co/EdpAODUExT,Ismail Qa’ani: US Ship Crash Result of Their Own Crimes https://t.co/EdpAODUExT
2020-07-14 22:51:32+00:00,1283172305535787008,"Abis baca artikel tentang Micro Sleep. Ternyata, kalo nyetir sendirian di jalan Tol itu ada potensi kena Micro Sleep apalagi kalo diiringi lagu-lagu syahdu.  Micro Sleep saat nyetir bisa bikin kecelakaan juga sih katanya. Karena, dasarnya otak udah tidur. Tapi maksa nyetir. 😕😕","After reading the article about Micro Sleep. It turns out, if you drive alone on the toll road, there is the potential for getting Micro Sleep, especially if accompanied by serene songs. Micro sleep while driving can also cause accidents, he said. Because, basically the brain is already asleep. But forced to drive. 😕😕"
2020-07-14 22:53:52+00:00,1283172892327346177,"@urbanordinary Pingin, cuma dengkul ku sek geser mari kecelakaan :(","@urbanordinary Want to, just let my knees slide let's have an accident :("
2020-07-14 22:57:24+00:00,1283173781809184768,Guys boleh minta doanya ngga?🥺 hari ini papa mama sama adek aku mau ke RS karena adik aku kecelakaan kecil.. tapi tulangnya patah. Aku khawatir banget😔😔😔 Katanya kalau doa pagi2 dan banyak yang ngedoain pasti dikabulin kan.🥺🥺🥺😔😔😔,"Guys, can I ask for prayers? 🥺 Today my father and sister and I want to go to the hospital because my sister had a small accident... but her bones were broken. I'm really worried😔😔😔 They say that if you pray early and there are lots of people praying it will definitely be answered, right?🥺🥺🥺😔😔😔"
2020-07-14 23:02:18+00:00,1283175015395942402,"@Areloghy microsleep itu paling banyak bikin kecelakaan di australia setelah main hape di mobil. karenanya dihimbau untuk power nap 10-30 menit.   kalau di freeway, tiap 5-10 km ada rest area, bisa menepi untuk power nap kalau sudah mulai ngantuk.","@Areloghy microsleep causes the most accidents in Australia after playing with your cell phone in the car. therefore it is recommended to take a power nap of 10-30 minutes. If on the freeway, every 5-10 km there is a rest area, you can stop for a power nap if you start to feel sleepy."
2020-07-14 23:06:25+00:00,1283176049807732738,"Kita perlu merencanakan keuangan diantaranya karena : adanya kebutuhan keuangan jk pendek, menengah dan panjang serta inflasi.Membeli asuransi karena adanya 5 risiko hidup : SK CAMAT : Sakit, Kecelakaan, Cacat, Mati dan Tua.","We need to plan our finances because of: short, medium and long term financial needs as well as inflation. Buying insurance because of the 5 risks of life: CAMAT Decree: Illness, Accident, Disability, Death and Old Age."
2020-07-14 23:10:58+00:00,1283177196262174727,"Melalui Radio Rewako 100.4 FM, Sat Lantas Polres Gowa Beri Edukasi Pemberian Santunan Jasaraharja kepada Korban Kecelakaan https://t.co/7dyjj6hatS","Via Radio Rewako 100.4 FM, Gowa Police Traffic Unit Provides Education on Providing Jasaraharja Compensation to Accident Victims https://t.co/7dyjj6hatS"
2020-07-14 23:13:49+00:00,1283177912544317441,"Kapolsek Kartoharjo Polres Magetan Akp Sini.S.H.,Memantau perlintasan rel kereta api tidak berpalang di Desa Bayemtaman cegah terjadinya kecelakaan https://t.co/xuQUYJi5XH","Kapolsek Kartoharjo Magetan Police Akp Sini.S.H., Monitoring unbarred railway crossings in Bayemtaman Village to prevent accidents https://t.co/xuQUYJi5XH"
2020-07-14 23:19:05+00:00,1283179236895805440,@kesayongan Sehat selalu kak icha... Kecelakaan motor tuh aduh udah paling serem:(,"@kesayongan Always healthy, Sis Icha... Ouch, motorbike accidents are the scariest:("
2020-07-14 23:22:30+00:00,1283180097906675713,Dipimpin Kapolsek Juwiring AKP Anggono bersama anggota giat PH Pagi atau pengaturan arus lalu lintas di beberapa titik diwilayah Juwiring yang rawan kemacetan dan kecelakaan lalu lintas.. patuhi aturan berlalu lintas dan selamat beraktifitas. #PolriPromoter @humas_resklaten https://t.co/QXeriTem75,Led by Juwiring Police Chief AKP Anggono together with active members of PH Pagi or regulating traffic flow at several points in the Juwiring area which are prone to traffic jams and accidents... obey traffic rules and have a safe activity. #PolriPromoter @humas_resklaten https://t.co/QXeriTem75
2020-07-14 23:27:03+00:00,1283181243345989632,"Kecelakaan di timur Praha, Ceko, tersebut melibatkan kereta penumpang dan kereta barang. #kumparanNews. https://t.co/1uDj99oYiR","The accident east of Prague, Czechia, involved a passenger train and a freight train. #kumparanNews. https://t.co/1uDj99oYiR"
2020-07-14 23:32:23+00:00,1283182584667582465,"[83:10] Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan,","[83:10] A great disaster on that day will be for those who lie,"
2020-07-14 23:35:22+00:00,1283183337465495553,@billieiblis Dosen yg jd saksi bunuhdiri ini yg kecelakaan pa bukan??,"@billieiblis The lecturer who witnessed the suicide was the one who had an accident, right?"
2020-07-14 23:39:43+00:00,1283184432774475776,"Lagi sedih, barusan dapat kabar duka saudaraku meninggal tadi malam karena kecelakaan. 3 meninggal, 1 kritis. Too much for this year.","I'm sad, I just got the sad news that my brother died last night due to an accident. 3 died, 1 critical. Too much for this year."
2020-07-14 23:49:07+00:00,1283186798882025472,"@allkpop Please yg, do take care of your artists! Like kirain kecelakaan biasa tapi ieu mah nyusruk atuh literally kacilakaan sateh!","@allkpop Please, do take care of your artists! Like, I thought it was a normal accident, but it's literally a mess!"
2020-07-14 23:49:43+00:00,1283186947704254464,"@siluetfrasa Ayo kita coba main plot, gimana kalo ternyata kecelakaan itu disengaja oleh salah satu pihak😎","@siluetphrase Let's try to play a plot, what if it turns out the accident was intentional by one of the parties😎"
2020-07-15 19:48:13+00:00,1283488561698766848,"02.47 WIB #Kecelakaan_JLJ di Serpong KM 10 arah Pd Ranji, petugas menuju ke lokasi.","02.47 WIB #JLJ_accident at Serpong KM 10 towards Pd Ranji, officers headed to the location."
2020-07-15 20:00:58+00:00,1283491768676171778,Aku juga ikut Terharu saat teman ku mengalami kecelkaan ternyata begini rasanya kecelakaan ..,"I was also touched when my friend had an accident, it turns out this is what an accident feels like..."
2020-07-15 20:02:25+00:00,1283492135832977408,"03.00 WIB #Kecelakaan_Japek di Tambun KM 22+200 arah Cikampek, ada kendaraan honda jazz di lajur kanan. dalam penanganan petugas.","03.00 WIB #Japek_accident at Tambun KM 22+200 towards Cikampek, there was a Honda Jazz vehicle in the right lane. in the care of officers."
2020-07-15 20:02:33+00:00,1283492165331476480,"apalagi ini mvnya ada yg kecelakaan,, langsung sedih https://t.co/EUBHH8YeWl","especially since this music video has an accident, it's immediately sad https://t.co/EUBHH8YeWl"
2020-07-15 20:07:55+00:00,1283493517797412864,@subtanyarl kalo nikah karna kecelakaan sih bisa aja di ijinin,"@subtanyarl If you get married because of an accident, you can just allow it"
2020-07-15 20:28:31+00:00,1283498703177740288,"@ninliaa Sama kaya kalo kita ngeliat kecelakaan,A berpandangan yg kejadiannya akibat mobil,B berpandangan kejadiannya akibat motor.. Perspektif yg bikin cara memahami Dia itu yg beda2 cmiiw","@ninliaa It's the same as when we look at an accident, A is of the view that it was caused by a car, B is of the view that it was caused by a motorbike... Perspectives that create different ways of understanding him cmiiw"
2020-07-15 20:38:14+00:00,1283501145449590784,"korban penipuan mah ga sakit, korban kecelakaan juga biasa, tpi kalo jdi","Victims of fraud don't get sick, victims of accidents are also common, but if they do"
2020-07-15 20:48:48+00:00,1283503807482064896,"terjadi kecelakaan dijalur mantan, seorang jomblo terluka parah dibagian hati.","There was an accident on the former route, a single person was seriously injured in the liver."
2020-07-15 21:00:44+00:00,1283506811111235584,"48. kejahatan dan kecelakaan adalah paling dekat dgn anda dan kluarga. Lengkapi diri dgn Ilmu Selamat dr Ilmu hikmah Kewalian Nusantara,https://t.co/e78l9tcUcA","48. Crime and accidents are closest to you and your family. Equip yourself with Safe Knowledge from the Wisdom of the Archipelago, https://t.co/e78l9tcUcA"
2020-07-15 21:05:05+00:00,1283507904125923329,"04.04 WIB #Kecelakaan_Japek di Tambun KM 22+200 arah Cikampek, ada kendaraan honda jazz di lajur kanan. SELESAI PENANGANAN PETUGAS.","04.04 WIB #Japek_accident at Tambun KM 22+200 towards Cikampek, there was a Honda Jazz vehicle in the right lane. COMPLETE OFFICER HANDLING."
2020-07-15 21:06:23+00:00,1283508230673428481,"04.05 WIB #Kecelakaan_JLJ di Serpong KM 10 arah Pd Ranji, ada kendaraan baleno di tepi jalan tol/kiri. SELESAI PENANGANAN PETUGAS.","04.05 WIB #JLJ accident at Serpong KM 10 towards Pd Ranji, there was a Baleno vehicle on the edge of the toll road/left. COMPLETE OFFICER HANDLING."
2020-07-15 21:08:29+00:00,1283508759839387648,"Lgsg rame grgr pada ngeliat snap gua yg orang kecelakaan, astaga orang2 indo nih emg aneh, bukannya sekalian follow gtu malah ngeliat doang wkwk https://t.co/WfbRdemgKI","Immediately, a lot of people saw my snap where someone had an accident, gosh, these Indonesian people are really strange, instead of following all of them, they just looked at it lol https://t.co/WfbRdemgKI"
2020-07-15 21:21:44+00:00,1283512092557930496,"Ini bukan kecelakaan "" Conan Edogawa","This wasn't an accident"" Conan Edogawa"
2020-07-15 21:40:54+00:00,1283516917752360960,"“Tidaklah seorang muslim tertimpa kecelakaan, kemiskinan, kegundahan, kesedihan, kesakitan maupun keduka-citaan bahkan tertusuk duri sekalipun, niscaya ALLAH akan menghapus dosa-dosanya dengan apa yang menimpanya itu.” (HR. Bukhari)","""A Muslim should not be struck by accidents, poverty, anxiety, sadness, pain or sorrow, even if he is pricked by a thorn, surely ALLAH will erase his sins with what befell him."" (HR. Bukhari)"
2020-07-15 21:49:04+00:00,1283518971560341506,Cerita Haru Istri Rekam Detik-detik Suami Coba Motor Idaman dan kemudian Meninggal kecelakaan,Wife's Haru Story Records Seconds of Husband Trying His Dream Motorcycle and Then Dies in an Accident
2020-07-15 22:05:19+00:00,1283523062667739137,@JogjaUpdate @bagryisgood Ringroad kenapa akhir2 ini banyak kecelakaan sih? Kemaren di ringroad antara kentungan sama jl. Magelang motor sampe ancur karena terlindas truck :(,@JogjaUpdate @bagryisgood Ringroad why have there been so many accidents lately? Yesterday on the ringroad between Kentungan and Jl. Magelang motorbike was destroyed because it was run over by a truck :(
2020-07-15 22:10:16+00:00,1283524309885976576,"Kecelakaan lalu lintas berupa tabrakan terjadi di Jl Solo-Jogja, tepatnya di simpang empat traffic light Rumah Sakit Islam (RSI) Klaten, Belang Wetan, Klaten Utara, Kabupaten Klaten, Jawa Tengah, Rabu (15/7/2020)… https://t.co/mKeHl00qbg","A traffic accident in the form of a collision occurred on Jl Solo-Jogja, precisely at the intersection of four traffic lights at Klaten Islamic Hospital (RSI), Belang Wetan, North Klaten, Klaten Regency, Central Java, Wednesday (15/7/2020)… https:/ /t.co/mKeHl00qbg"
2020-07-15 22:31:04+00:00,1283529541319716865,"@noichil Budok, itu kan di ending JungPal/SungHwan nggak ada, ya. Katanya, skenario awalnya dia mati karena kecelakaan pesawat. Tapi skenario ini keburu bocor ke publik, makanya diubah. Kalo beneran ikut skenario awal, kamarku keknya becek banget.","@noichil Budok, JungPal/SungHwan wasn't there in the ending, right? He said, the initial scenario was that he died in a plane crash. But this scenario was suddenly leaked to the public, so it was changed. If you really follow the initial scenario, my room seems really dirty."
2020-07-15 22:38:18+00:00,1283531361190461440,"korban penipuan gak sakit, korban kecelakaan juga biasa,","Fraud victims don't get sick, accident victims are also common,"
2020-07-15 22:45:35+00:00,1283533197087608832,"@subtanyarl Tepat 2 tahun yang lalu Papah,mamah, sama ade kayla yg masih umur 7 tahun meninggal kecelakaan, semoga tenang disana, Aa kangen kalian sendiri disini.","@subtanyarl Exactly 2 years ago, my father, mother, and sister Kayla, who was 7 years old, died in an accident, I hope you are in peace there, I miss you all here."
2020-07-15 22:46:22+00:00,1283533391669850114,@sbyfess @Auzty Anak buah e bude ku kenek radang tenggorokan langsung odp  Tanteku kerjo nak rs semen Gresik onok wong kecelakaan malah di kongon rapid test  Tonggo ku loro panas langsung odp  Lah yaopo gak Munggah kurva e  Dah lah,@sbyfess @Auzty My friend's subordinates got a sore throat straight away ODP My aunt went to work at Semen Gresik Hospital Onok wong had an accident but got a rapid test. Tonggo Ku Loro got hot straight away ODP Lah yaopo no Munggah curve e Bye bye
2020-07-15 22:46:48+00:00,1283533501996756992,"@jawafess Aku yo tau ditangisi sampek areke nang ngarep umah dideloki tonggo""ku, piye maneh wong tuone pacarku gak setuju soale aku kurang sogeh dan jare matre, mau gak mau aku kudu medotno padahal aku yo jek suayang karo arek iku, eh njelalah mari putus karo aku areke kecelakaan meninggal","@jawafess I know that I'm crying until I'm crying, I'm looking forward to being dideloki tonggo""ku, piye maneh wong tuone my girlfriend doesn't agree because I'm not sogeh and jare matre, like it or not I have to be medotno even though I don't really love Arek, eh, let's explain, let's break up Because I was in an accident, I died"
2020-07-15 22:51:50+00:00,1283534767510544384,"Rekaman CCTV Kecelakaan Motor di PIK, depan Taman Grisenda : https://t.co/GEoSLF40W6 mhmmdrhmtrmdhn #MRahmatRamadhan","CCTV footage of motorbike accident at PIK, in front of Grisenda Park: https://t.co/GEoSLF40W6 mhmmdrhmtrmdhn #MRahmatRamadhan"
2020-07-15 23:03:21+00:00,1283537665220947970,"👦: yang aku kesitu jam 1 nanti ya 👩: Iya yang aku tungguin  (Udah jam 3 blom dateng) 👩: Kecelakaan,ono opo"",wah piye ke,wa ceklis,wah parah. (Jam set 4) 👦: Ketiduran aku yang https://t.co/wDs0R1vzbE","👦: I'll be there at 1 o'clock, okay? 👩: Yes, the one I'm waiting for (It's already 3 o'clock and hasn't arrived yet) 👩: Accident, ono oro"", wow, check it out, wow that's serious. (4 o'clock) 👦: I fell asleep https://t.co/wDs0R1vzbE"
2020-07-15 23:04:09+00:00,1283537866769854464,"@collegemenfess Ada kating w pas sma, pulang nak jemput PR yang ketinggalan di rumah sama temannya. Pas balik ke sekolah kecelakaan sama orang yg sedang bawa alat ntuk ambil sawit. Alhasil idungnya ketancep sama tu alat dan meninggal dunia. Satu sekolah nyambut kepergiannya di jalan sekolah.😢","@collegemenfess There was a class when I was in high school, I went home to pick up my homework that my friend had left at home. When I returned to school, I had an accident with a person who was carrying tools to harvest palm oil. As a result, his mind was caught by the device and he died. One school welcomed him on the school road.😢"
2020-07-15 23:06:36+00:00,1283538484628578306,@rendemour Lohh gua kira Hoseok yang donorin matanya soalnya dari pas itu ga liat dia sliweran dan JK post foto Jimin jadi gua kira Hoseok yang donorin mata karna dia liat JK struggle sendiri liat Tae kecelakaan dan Tau Jimin juga celaka jadi berkorban 😭terserah naze aja lahh lelah,"@rendemour Oh, I thought Hoseok was the one who donated the eyes because from the moment I didn't see him sliding around and JK posted Jimin's photo so I thought Hoseok was the one who donated the eyes because he saw JK struggle himself seeing Tae in an accident and Jimin also had an accident so he made a sacrifice 😭 it's up to you Naze lahh tired"
2020-07-15 23:18:32+00:00,1283541487125327872,POPULER- Istri Rekam Detik-detik sebelum Suami Tewas Kecelakaan: Ada Kehidupan Lebih Baik di Sana #kecelakaan   https://t.co/nriateoD7u,POPULAR- Wife Records Seconds before Husband Killed in Accident: There's a Better Life There #accident https://t.co/nriateoD7u
2020-07-15 23:26:46+00:00,1283543560298524672,@afrkml Pantes pas kecelakaan dulu makin parah sakitnya karena di kompres hangat. Harusnya kompres dingin😭,@afrkml No wonder the pain got worse when I had an accident because I put a warm compress on it. It should be a cold compress😭
2020-07-15 23:29:35+00:00,1283544270150840320,"Mimpi semalem tragis amat dah, uda kecelakaan berusaha nylametin diri eh kecelakaannya bareng mantan, mana dia yg lebih kritis lagi 🙂 aku harus apa coba?","I had a very tragic dream last night, I had an accident trying to save myself, but the accident was with my ex, which one is more critical 🙂 What should I try?"
2020-07-15 23:39:07+00:00,1283546666885189632,@awcitrun Kecelakaan,@awcitrun Accident
2020-07-15 23:46:03+00:00,1283548413561147392,"Pacaran itu seperti tabung gas, orang tahu kalo itu bahaya, tapi tetep aja laku, giliran ‘kecelakaan’, nyalahin rame-rame.","Dating is like a gas cylinder, people know that it's dangerous, but they still don't do it, it's their turn to have an 'accident', everyone blames them."
2020-07-15 23:55:10+00:00,1283550705509445637,kegiatan pelatihan peningkatan ketrampilan dan kemampuan personil polri Anggota Polres Tegal Kota FT. LALULINTAS .  Stop pelanggaran 🖐 Stop kecelakaan 🖐 Keselamatan untuk kemanusiaan… https://t.co/LQbXPdB044,"training activities to improve the skills and abilities of police personnel, members of the Tegal City FT Police. TRAFFIC . Stop violations 🖐 Stop accidents 🖐 Safety for humanity… https://t.co/LQbXPdB044"
2020-07-15 23:59:05+00:00,1283551692055863299,giat pembagian masker sekaligus memberikan edukasi menghadapi kebiasaan baru tentang pentingnya penggunaan masker di saat masa pandemi covid-19 .  Stop pelanggaran 🖐 Stop kecelakaan 🖐 Keselamatan untuk kemanusiaan… https://t.co/bTqAJ4sY6m,actively distributing masks while providing education to face new habits about the importance of using masks during the Covid-19 pandemic. Stop violations 🖐 Stop accidents 🖐 Safety for humanity… https://t.co/bTqAJ4sY6m
2020-07-15 23:59:36+00:00,1283551821127020546,"@Siidem1 @jaedofess Ah gua baca nih, endingnya doyoung kecelakaan trus buta, nah jaehyun donor matanya dia karena dia juga akhirnya menibggal karena pendarahan di kepala nya garagara yg pot gede jatoh di kepalanya pas nolongin doyoung. Tapi endingnya ntar doyoung sama taeyong, dilanjutanya..","@Sidem1 @jaedofess Ah, I read this, the ending was that Doyoung had an accident and went blind, well Jaehyun donated his eyes because he also ended up dying due to bleeding in his head because a big pot fell on his head when he helped Doyoung. But the ending will be Doyoung and Taeyong, it will continue..."
2020-07-16 19:43:40+00:00,1283849803089104896,"@mutiasariisrg @mambosiregar Rawan kok depresi, rawan kecelakaan lo","@mutiasariisrg @mambosiregar You're prone to depression, you're prone to accidents"
2020-07-16 19:58:50+00:00,1283853618123173888,"02.50: Kecelakaan tunggal kendaraan truk di km 91 tol Purbaleunyi arah Bandung. Posisi di antara lajur 1 dan 2. Lalin tersendat, dan belum ada petugas. (Info: Pak Fajar) @PTJASAMARGA #KomisiAndaElshinta https://t.co/KTljOBROS1","02.50: Single truck accident at km 91 of the Purbaleunyi toll road towards Bandung. Position between lanes 1 and 2. Traffic is blocked, and there are no officers yet. (Info: Pak Fajar) @PTJASAMARGA #KomisiYouElshinta https://t.co/KTljOBROS1"
2020-07-16 20:43:32+00:00,1283864870996197377,VIRAL Kisah Istri Rekam Detik-detik Suami Tewas Kecelakaan saat Mencoba Motor Gede yang Baru Dibeli https://t.co/N6o8OuZYNu,VIRAL Story of Wife Recording Seconds Husband Dies in Accident While Trying Newly Purchased Big Motorbike https://t.co/N6o8OuZYNu
2020-07-16 20:45:52+00:00,1283865457670402048,"Kecelakaan maut pesawat jatuh di permukaan air Laut, diduga pilot Sedang Ketiduran, Namun peristiwa tersebut Tidak ada korban Jiwa...Sekian Dan terima kasih https://t.co/eVSYwRWKSJ","The fatal accident of the plane falling on the surface of the sea, it is suspected that the pilot fell asleep, but there were no fatalities in this incident... That's all and thank you https://t.co/eVSYwRWKSJ"
2020-07-16 21:00:44+00:00,1283869198624538625,"48. kejahatan dan kecelakaan adalah paling dekat dgn anda dan kluarga. Lengkapi diri dgn Ilmu Selamat dr Ilmu hikmah Kewalian Nusantara,https://t.co/e78l9tcUcA","48. Crime and accidents are closest to you and your family. Equip yourself with Safe Knowledge from the Wisdom of the Archipelago, https://t.co/e78l9tcUcA"
2020-07-16 21:00:59+00:00,1283869259056074752,Aku juga ikut Terharu saat teman ku mengalami kecelkaan ternyata begini rasanya kecelakaan ..,"I was also touched when my friend had an accident, it turns out this is what an accident feels like..."
2020-07-16 21:28:02+00:00,1283876065912320001,@yogapunyatwiter biasanya sih gara gara kecelakaan kalo yg begitu haha,@yogapunyatwiter is usually an accident like that haha
2020-07-16 21:29:13+00:00,1283876364316061696,"@tenpolessss Boro boro kecelakaan, nyetir jga blom","@tenpolessss Boro boro accident, driving also not yet"
2020-07-16 21:40:43+00:00,1283879260801789952,@subtanyarl Menurut cerita bapak.  Beberapa temannya sampai menangis ketika mendengar kabar kalau Nike Ardilla meninggal dunia karena kecelakaan.,@subtanyarl According to your story. Several of his friends cried when they heard the news that Nike Ardilla had died in an accident.
2020-07-16 21:41:10+00:00,1283879374257704962,Tersangka Kecelakaan Maut di Jatinegara Tidak Ditahan https://t.co/B0zq5hunYt,Deadly Accident Suspect in Jatinegara Not Detained https://t.co/B0zq5hunYt
2020-07-16 22:10:24+00:00,1283886729796214787,"Selamat Pagi Sobat Lantas,  Satuan Lalu Lintas Polres Berau, memberikan Sosialisasi dan Himbauan kepada masyarakat Kab. Berau, guna menekan angka kecelakaan dan  terciptanya kamseltibcar lantas serta memutus rantai… https://t.co/4xflWMLaC7","Good Morning Friends. Then, the Berau Police Traffic Unit, provides outreach and appeals to the people of the District. Berau, in order to reduce the number of accidents and create instant traffic jams and break the chain... https://t.co/4xflWMLaC7"
2020-07-16 22:21:28+00:00,1283889514293784576,#Repost @dikmaslantaspolri  Blackspot adalah suatu titik atau area yang menunjukkan bahwa daerah tersebut merupakan derah rawan kecelakaan yang dapat dilihat dari data kecelakaan dalam satu tahun. . @chryshnandadwilaksana @divisihumaspolri  @roadsafetytozeroaccident https://t.co/qz9qpcOjXV,#Repost @dikmaslantaspolri Blackspot is a point or area that shows that the area is an accident-prone area which can be seen from accident data in one year. . @chryshnandadwilaksana @divisihumaspolri @roadsafetytozeroaccident https://t.co/qz9qpcOjXV
2020-07-16 22:24:43+00:00,1283890334267609088,"#Repost @dikmaslantaspolri  Tahukah kamu ??? . Sabuk pengaman ialah sebuah alat yang dirancang untuk menahan seorang pengendara roda empat atau lebih, agar tidak terjadi benturan apabila mengalami tabrakan, berhenti mendadak atau kecelakaan lainnya. https://t.co/VAre5zYFKh","#Repost @dikmaslantaspolri Did you know??? . A seat belt is a device designed to restrain a four-wheeled driver or more, so that there is no impact in the event of a collision, sudden stop or other accident. https://t.co/VAre5zYFKh"
2020-07-16 22:26:11+00:00,1283890703613874176,"Kalau ga salah inget dulu itu orang pernah kecelakaan dan kepalanya cedera, sembuhnya lama pakai drama koma segala tapi sekarang Alhamdulillaah sembuh, bisa beraktivitas normal, bisa masuk kerja lagi.","If I remember correctly, a person had an accident and injured his head, it took a long time for him to recover using the drama of a coma, but now, Alhamdulillaah, he is healed, he can carry out normal activities, he can go back to work."
2020-07-16 22:35:01+00:00,1283892926867628032,"@unsrifess depan rumah ku, dan btw ini kecelakaan ke 2 dan belom 1 minggu yg lalu wong telindes di seberangnyo https://t.co/tBgDIVJmC5","@unsrifess in front of my house, and btw, this is the 2nd accident and not even 1 week ago, the people opposite me https://t.co/tBgDIVJmC5"
2020-07-16 22:41:59+00:00,1283894676861284352,"Jgn lupa baca bismillah utk memulai sesuatu. Kmrenan 2x hampir kecelakaan kerja, tapi alhamdulillah Allah selalu nglindungi, MasyaAllah🥺","Don't forget to say bismillah to start something. Kmrenan almost had work accidents twice, but thank God Allah always protects me, MasyaAllah🥺"
2020-07-16 22:45:56+00:00,1283895672081543168,"Per-tanggal 23 Juni seseorang tentara israil menembak pemuda yabg bernama Ahmad Hariqot setelah mengalami kejadian kecelakaan mobil, mereka menuduhnya alasan yang tidak masuk akal. Baru keluar dari mobil langsung ditembak dan ditinggalkan begitu saja tanpa diberikan bantuan medis","On June 23, an Israeli soldier shot a young man named Ahmad Hariqot after being in a car accident, they accused him of unreasonable reasons. Just getting out of the car, he was immediately shot and left without medical assistance"
2020-07-16 22:46:20+00:00,1283895773386600448,"@subtanyarl prnhh, gamau crita wkwkw soalnya bad dreams abis. tentang bencana alam dan kecelakaan hehehe","@subtanyarl prnhh, I don't want to tell a story hahaha because I'm having bad dreams. about natural disasters and accidents hehehe"
2020-07-16 22:49:25+00:00,1283896549525741568,Sukses bukan kebetulan. Gagal bukan kecelakaan. Semua ada polanya.,Success is not a coincidence. Failure is not an accident. Everything has a pattern.
2020-07-16 22:51:36+00:00,1283897099520667648,Per tanggal 23 Juni. Seorang tentara israel menembak pemuda yang bernama Ahmad Hariqot setelah mengalami kejadian kecelakaan mobil. Mereka menuduhnya dengan berbagai macam hal yang tidak sama sekali masuk akal. Baru keluar dari mobil langsung ditembak dan tidak diberikan bantuan,As of June 23. An Israeli soldier shot a young man named Ahmad Hariqot after a car accident. They accused him of all kinds of things that made no sense at all. Just getting out of the car he was immediately shot and no help was given
2020-07-16 23:01:00+00:00,1283899461907951622,Kronologi dan Identitas Korban Kecelakaan Truk Tangki di Canguk Magelang https://t.co/7Olyeeo8g1,Chronology and Identity of Tank Truck Accident Victims in Canguk Magelang https://t.co/7Olyeeo8g1
