created_at,id_str,full_text_in_Indonesian,full_text_in_English
2022-01-13 10:24:17+00:00,1481572804512260096,Warga Kecamatan Pengaron  Kabupaten Banjar  Kalimantan Selatan  harus merasakan terendam banjir tiga kali dalam setahun terakhir. https://t.co/7NsBebzDRY,"Residents of Pengaron District, Banjar Regency, South Kalimantan, have experienced being submerged by floods three times in the last year. https://t.co/7NsBebzDRY"
2022-01-13 11:59:45+00:00,1481596829041324032,Menteri Wilayah pertahan kolam takungan banjir  nasib 6 kolam yang terlepas bagaimana?  https://t.co/zVAsr8EBpZ,"Regional Minister for defense of flood storage ponds, what will happen to the 6 ponds that were released? https://t.co/zVAsr8EBpZ"
2022-01-13 12:10:38+00:00,1481599570224488449,Untuk mengantisipasi adanya banjir yang menyebabkan terganggunya kelistrikan seperti UP3 Cikarang telah menyiagakan ratusan personel gabungan.. #PLN https://t.co/V5yJi46Vmg,"To anticipate floods that cause electricity disruptions, UP3 Cikarang has alerted hundreds of joint personnel... #PLN https://t.co/V5yJi46Vmg"
2022-01-13 12:14:15+00:00,1481600480123969536,Kami di @MyFundAction ingin menzahirkan jutaan terima kasih buat semua pihak yang sudi berkolaborasi dgn kami dlm membantu mangsa-mangsa banjir di negara kita tempoh hari  Semoga kolaborasi ini diberkati.  “Alone we can do so little; together we can do so much.” – Helen Keller https://t.co/tQ5DtCyb6O,We at @MyFundAction would like to give millions of thanks to all parties who are willing to collaborate with us in helping the victims of the floods in our country today. May this collaboration be blessed. “Alone we can do so little; together we can do so much.” – Helen Keller https://t.co/tQ5DtCyb6O
2022-01-13 12:16:36+00:00,1481601070744805378,Kodim 1701/Jayapura Bersama PT. Sinar Mas Beri Bantuan Masyarakat Terdampak Banjir  #tni #tniad #kodimjayapura #tnipeduli #baktitni #SinarMas #Papua https://t.co/9jVSBCyLxm,Kodim 1701/Jayapura Together with PT. Sinar Mas Provides Assistance to Communities Affected by Floods #tni #tniad #kodimjayapura #tnipeduli #baktitni #SinarMas #Papua https://t.co/9jVSBCyLxm
2022-01-13 12:19:50+00:00,1481601882636582912,i was so busy during post banjir that i actually forgot to order this ☹️,i was so busy during post flood that i actually forgot to order this ☹️
2022-01-13 12:21:12+00:00,1481602225365745665,Hi ASEAN family  #NewsFromMalaysia🇲🇾  Keluarga Malaysia Flood Disaster Relief E-Cash Rebate for Electrical Goods. 🇲🇾   https://t.co/2cb2wO81bP  #baucar #tunai #banjir #bantuanbanjir  #pmoMalaysia #Malaysia https://t.co/oKQQZyJ3xp,Hi ASEAN family #NewsFromMalaysia🇲🇾 Malaysian family Flood Disaster Relief E-Cash Rebate for Electrical Goods. 🇲🇾 https://t.co/2cb2wO81bP #baucar #tunai #banjir #banjirbanjir #pmoMalaysia #Malaysia https://t.co/oKQQZyJ3xp
2022-01-13 12:32:31+00:00,1481605074992660483,Lawatan terakhir pasca banjir di Pahang membawa saya bertemu Wira Agro yg mengusahakan tanaman buah tin di Janda Baik. Pernah melawat projek ini pada 2020. Cukup kagum dengan keazaman pengusaha untuk bangkit semula. #bangkitsemula https://t.co/cA4ej3YoXp @myDOA_HQ  @mafimalaysia https://t.co/x1irYeBsCH,The last post-flood visit in Pahang brought me to meet Wira Agro who cultivates fig plants in Janda Baik. I visited this project in 2020. I was quite amazed by the agility of entrepreneurs to get back on their feet. #bangkitsemula https://t.co/cA4ej3YoXp @myDOA_HQ @mafimalaysia https://t.co/x1irYeBsCH
2022-01-13 13:00:55+00:00,1481612222162161672,Sebagai langkah antisipasi adanya banjir yang menyebabkan terganggunya kelistrikan seperti korsleting  PLN Unit Pelaksana Pelayanan Pelanggan (UP3) Cikarang telah menyiagakan ratusan personel gabungan dari seluruh Unit Layanan Pelanggan (ULP) dan mitra #PLN UP3 Cikarang @_pln_id https://t.co/FQ9coCpr47,"As a precautionary measure for flooding which causes electrical disruptions such as short circuits, the PLN Cikarang Customer Service Implementation Unit (UP3) has alerted hundreds of joint personnel from all Customer Service Units (ULP) and #PLN UP3 Cikarang partners @_pln_id https://t.co/FQ9coCpr47"
2022-01-13 13:19:17+00:00,1481616843937038338,@SyedSaddiq Kenapa Takut Sangat Nak Benarkan Kami Nak Bantu Rakyat? #Banjir @partimuda @MudaJohor  https://t.co/C1y4WjfQbv,@SyedSaddiq Why are we so afraid to let us help the people? #Flood @partimuda @MudaJohor https://t.co/C1y4WjfQbv
2022-01-13 13:28:54+00:00,1481619264121745408,@ryoplica Here would prolly rainin all day long can go even banjir.. 😂,@ryoplica Here would prolly rainin all day long can go even flood.. 😂
2022-01-13 14:44:18+00:00,1481638241166323715,Pemerintah Aceh Suplai Bantuan Air Bersih Untuk Korban Banjir Kabupaten Aceh Utara. (12/1/2021). https://t.co/HhwPJYB6Dm,Aceh Government Supplies Clean Water Assistance for Flood Victims in North Aceh Regency. (12/1/2021). https://t.co/HhwPJYB6Dm
2022-01-13 22:16:15+00:00,1481751974940852224,This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions. @NSNaiem202 @banjir_khan  @Asadulhabib21  #Airdrop #Crypto #Airdrops #cryptocurrency,This is definitely going to be HUGE! as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions. @NSNaiem202 @banjir_khan @Asadulhabib21 #Airdrop #Crypto #Airdrops #cryptocurrency
2022-01-13 23:17:34+00:00,1481767407220031490,Salam Jumaat.  Misi terakhir kami adalah Johor pada Ahad  16 Januari ini.  Sumbangan anda pada hari Jumaat ini akan disalurkan untuk mangsa banjir di Johor.  Derma ke:  Pertubuhan Solidaritas 562263547223 Maybank  Atau imbas kod QR  #BakulBanjirSolidaritas https://t.co/GAv9yiU9XH,Happy Friday. Our last mission is Johor on Sunday 16 January. Your donation this Friday will be distributed to flood victims in Johor. Donate to: Solidarity Association 562263547223 Maybank Or click the QR code #BakulBanjirSolidarity https://t.co/GAv9yiU9XH
2022-01-13 23:19:48+00:00,1481767969365852161,Last call untuk #BakulBanjirSolidaritas  Sumbangan hari ini dan esok akan digunakan sepenuhnya untuk bantuan banjir ke negeri Johor hari Ahad nanti.  Derma terus ke:  Pertubuhan Solidaritas 562263547223 Maybank  Atau imbas kod QR https://t.co/wjC6bIBUW1,Last call for #BakulBanjirSolidarity Today's and tomorrow's donations will be fully used for flood relief to Johor on Sunday. Donate directly to: Solidarity Association 562263547223 Maybank Or click the QR code https://t.co/wjC6bIBUW1
2022-01-13 23:54:43+00:00,1481776757737160707,Oct: pkp no more = ecom sales down Dec: banjir = ecom down Jan: sekolah bukak = ecom down Feb: CNY = mcm x nampak hasil Mac: ? Apr: Puasa = sale naik balik May: Raya = harapan semua seller agar ecom sales is back!  Persiapkan bisnes dan marketing kita utk raya. The fight is onz!,Oct: pkp no more = ecom sales down Dec: flood = ecom down Jan: schools open = ecom down Feb: CNY = mcm x results visible March: ? Apr: Fasting = sales increase again May: Raya = hopes of all sellers that ecom sales are back! Prepare our business and marketing for Raya. The fight is onz!
2022-01-13 23:59:06+00:00,1481777857890496512,beyb selamat pagi temen temen ba  semoga hari ini rezeki kita semua di limpahkan dan banjir request dm ya. aamiin  semangat promosi nya 🥺💗,"beyb good morning friends, I hope that today we will all be blessed with good fortune and a flood of DM requests. Thank you for your promotional spirit 🥺💗"
2022-01-14 06:35:01+00:00,1481877493636165634,Rawon Singapura  beneran ini  dan valid karena pakai kluwek juga  bedanya lebih nyeme  kuah ga banjir dan dikasih serondeng  lauknya tempe sama paru enak sih.  Di futkort2 terutama yg gerai Melayu/Jawa/Padang suka ada  yang  ini di Geylang Serai Food Center n market  Singtim :) https://t.co/BoLkmSp7fK,"This Singapore rawon is real and valid because using kluwek also makes a difference, the soup is more delicious and doesn't overflow and the side dish is served with tempeh and the lung is really delicious. At futkort2, especially the Malay/Javanese/Padang outlets, like this one at Geylang Serai Food Center n market Singtim :) https://t.co/BoLkmSp7fK"
2022-01-14 08:29:53+00:00,1481906402549702657,Marah orang derma kat budak Syabu tu konon. Yang kau  duit dana derma banjir tu 100% guna untuk mangsa? waterjet tu dah jadi harta sendiri? Jangan suka sangat. Orang perhatikan je ni.,It is said that people are angry at charity towards Syabu's slaves. Do you use 100% of your money from flood charity funds for victims? Has the waterjet become a treasure in itself? Don't like it too much. People pay attention to this.
2022-01-14 09:07:41+00:00,1481915915327664134,Rakyat terus bantu rakyat. Melalui sumbangan maribantu  ribuan mangsa banjir telah dibantu. Kalau tidak dihalang ramai lagi akan dibantu.  Ini adalah pecahan pembelanjaan Misi Banjir setakat 13/1/2022.  Pembentangan penuh akan dikeluarkan setelah operasi banjir tamat. https://t.co/U4OJt3tuHB,"People continue to help people. Through Let's help, thousands of flood victims have been helped. If the crowd doesn't stop you, we will help you. This is a fraction of Flood Mission spending as of 1/13/2022. Full expansion will be completed once flood operations are complete. https://t.co/U4OJt3tuHB"
2022-01-14 09:30:19+00:00,1481921612790530051,longsor and gempa happened now cant wait for banjir to start https://t.co/FkGXqkbdTC,landslide and earthquake happened now can't wait for flood to start https://t.co/FkGXqkbdTC
2022-01-14 09:56:20+00:00,1481928159079858176,Tengok kerajaan Selangor  kerjasama dgn MUDA &amp; NGO masa banjir dulu. Tak ada pula Exco Selangor &amp; DO Selangor menggelabah nak suruh buat surat permohonan bagi bantuan. Cuma koordinasi saja utk selaraskan bantuan. UMNO PN pun kita tak halang,Look at the Selangor government in collaboration with MUDA &amp; NGO during the flood. There is also no Exco Selangor &amp; DO Selangor asked to write a letter requesting assistance. Just coordinating to align assistance. Even UMNO PN is not hindered by us
2022-01-14 10:04:05+00:00,1481930108436762625,Gadis tawar baiki telefon bimbit mangsa banjir percuma https://t.co/jNBMJFmTDD https://t.co/RrF3UfYXaz,Girl bargaining to repair flood victim's phone for free https://t.co/jNBMJFmTDD https://t.co/RrF3UfYXaz
2022-01-14 10:06:42+00:00,1481930768553504770,Murid tahun 2  ada 59 orang mangsa banjir. Kalau ada yang nak hadiahkan bag sekolah  baju kolar putih atau kasut sekolah pls DM fiza. InsyaAllah untuk stationery kami dah ada banyak. Macam haritu kawan kami ada bagi tuala utk kami letak dalam bag sekolah :) https://t.co/D9UQ28Kap9,"There were 59 year 2 students who were flood victims. If anyone wants to give a school bag, white collared shirt or school shoes, please DM Fiza. God willing, we have lots of stationery. Like that day our friends were there to give us towels to put in our school bags :) https://t.co/D9UQ28Kap9"
2022-01-14 11:03:08+00:00,1481944967686029312,KEMASKINI PERKHIDMATAN: 14 JAN 2022 6.30 PTG]  HEBAHAN BANJIR: CAWANGAN POS MALAYSIA YANG TERJEJAS &amp; KELEWATAN PERKHIDMATAN  [SERVICE UPDATE: 14 JAN 2022 6:30PM]  FLOOD UPDATE: FLOOD UPDATE: AFFECTED POS MALAYSIA OUTLETS &amp; SERVICE DELAYS  Ketahui lanjut: https://t.co/Upz3bvylj5 https://t.co/kfaM5XlPHd,PERKHIDMATAN UPDATE: 14 JAN 2022 6.30 PTG] HEBAHAN FLOOD: CAWANGAN POS MALAYSIA THAT WAS DEPRESSED &amp; LOST PERKHIDMATAN [SERVICE UPDATE: 14 JAN 2022 6:30PM] FLOOD UPDATE: FLOOD UPDATE: AFFECTED POS MALAYSIA OUTLETS &amp; SERVICE DELAYS Find out more: https://t.co/Upz3bvylj5 https://t.co/kfaM5XlPHd
2022-01-14 12:00:46+00:00,1481959471400501248,'Untuk apa sibuk pilihan raya  selesaikan banjir dulu' - Anwar  https://t.co/jRXgVGdRip,'Why be busy with elections to finish the flood first' - Anwar https://t.co/jRXgVGdRip
2022-01-14 12:26:35+00:00,1481965970373885954,/23fs/ GUE UDAH GA KUAT  BANJIR AIR MATA INI NAMANYA https://t.co/qgLsmdn5th,/23fs/ I CANNOT STILL THIS FLOOD OF TEARS HIS NAME https://t.co/qgLsmdn5th
2022-01-14 12:40:59+00:00,1481969594244165638,Utk mengoptimalkan penanganan genangan n banjir  pemprov DKI Jakarta melalui Dinas Sumber Daya Air  DKI menyiagakan 454 pompa mobile tersebar di 5 kota administratif Jakarta. Makanya Jakarta maju pesat  masalah2 besar teratasi. Gubernurnya Kerja Beneran .. @aniesbaswedan https://t.co/RDlaIiaoPO,"To optimize the handling of inundation and flooding, the DKI Jakarta Provincial Government through the DKI Water Resources Service has alerted 454 mobile pumps spread across 5 administrative cities of Jakarta. That's why Jakarta is progressing rapidly, solving big problems. The Governor is Really Working.. @aniesbaswedan https://t.co/RDlaIiaoPO"
2022-01-14 12:45:04+00:00,1481970620108013570,Empathy to mangsa banjir? Yes. Empathy to single mom? Yes. Empathy to Palestinians? Yes. Empathy to asnaf? Yes. Empathy to mat syabu? Lol no,Empathy for flood victims? Yes. Empathy for single moms? Yes. Empathy with Palestinians? Yes. Empathy to asnaf? Yes. Empathy to mat syabu? Lol no
2022-01-14 12:45:21+00:00,1481970694653358082,Gila ini Kita Maraton. Dari Banjir Bandang Garut  Erupsi Sameru dan skarng Banten ..,"This is crazy. We are a marathon. From the Garut Flash Flood, the Sameru Eruption and now Banten.."
2022-01-14 13:03:07+00:00,1481975165378793472,Mangsa banjir bersih rumah pun tak habis lagi  FINAS dah buat Majlis Pelancaran Lagu Rasmi Penyelamat Banjir 'Kita Disisimu' 🙄 https://t.co/AnRfa4dqo1,The victims of flood cleansing of houses are no longer finished. FINAS has made the launch of the official song for flood rescuers 'We are by your side' 🙄 https://t.co/AnRfa4dqo1
2022-01-14 13:41:52+00:00,1481984913599795200,Power juga @reezal_merican ni! Aku perhatiii je dari banjir haritu. Good job YB!,Power too @reezal_merican! I just noticed the flood that day. Good job YB!
2022-01-14 14:43:03+00:00,1482000312085118982,Rakyat baru nak pulih dari banjir.  UMNO dgn PAS buat apa? Nak buat PRN.  Mereka ni memang babi. 🤬 #IniNegaraKita #KerajaanBangsat  https://t.co/AOesxiayFd,People are just about to recover from the flood. What is UMNO with PAS for? Want to make PRN. They are pigs. 🤬 #ThisisOurCountry #KingdomofNation https://t.co/AOesxiayFd
2022-01-14 14:44:55+00:00,1482000780681150464,Aku rasa antara Menteri yg kurang berpolitik and fokus buat kerja antaranya YB @reezal_merican   Drpd time banjir hari tu  fokus selesaikan masalah Wlaupun drpd Wakil Rakyat lain parti  dia bole elok kerjasama  Benda ni yg rakyat nak tengok  fokus masalah rakyat bukan politik,"I think the Ministers who are less political and focused on their work include YB @reezal_merican. Instead of the flood that day, he focused on solving problems. Even though he is a People's Representative from another party, he can collaborate well. This thing that the people want to see focuses on people's problems, not politics."
2022-01-14 16:05:22+00:00,1482021029631639556,Brazil mengalami banjir yang parah https://t.co/ULaAnlWkkV,Brazil experiences severe flooding https://t.co/ULaAnlWkkV
2022-01-14 17:46:28+00:00,1482046472992755717,Banjir in Sarawak today. Most houses are not affected inside because traditional Malay houses are built on stilts.  But I wonder  why modern Malay houses are no longer built on stilts if the house location is at flood-prone area? 🤔 https://t.co/1D11hewgeR,Floods in Sarawak today. Most houses are not affected inside because traditional Malay houses are built on stilts. But I wonder why modern Malay houses are no longer built on stilts if the house location is in a flood-prone area? 🤔 https://t.co/1D11hewgeR
2022-01-14 18:45:05+00:00,1482061222459883522,banjir  anyways update sementara:  roll: around 90ish chalter: nowhere to be seen femboy mizuki: 2 hhhh my baby la pluma: 3 or 4 idk random *5: 5 maybe https://t.co/i74rYDj9vN,flood anyways temporary update: roll: around 90ish chalter: nowhere to be seen femboy mizuki: 2 hhhh my baby la pluma: 3 or 4 idk random *5: 5 maybe https://t.co/i74rYDj9vN
2022-01-15 01:55:22+00:00,1482169505887711235,Jangan lupa isu balak yang telah menyebabkan malapetaka banjir di Pahang  Kedah dan Kelantan…,Don't forget the issue of balak which has caused catastrophic flooding in Pahang Kedah and Kelantan...
2022-01-15 02:47:49+00:00,1482182706788446208,@SyedSaddiq awal januari dah start banjir; lepas 2 minggu baru muda muncul. agensi kerajaan &amp; ngo lain dh settlekan baru datang. at least ucaplah terima kasih dekat agensi &amp; ngo yg bantu parlimen awak tu. lepas tu baru lah buat drama cover cerita kenapa lewat and sebab permohonan kene tolak. https://t.co/gC9ALvhpiI,"@SyedSaddiq the floods started at the beginning of January; After 2 weeks new young appeared. royal agency &amp; It's nothing else and it's settled then it comes. at least say thank you to the agency &amp; Ngo is the one who helps your parliament. After that, I just made a drama covering the story of why I passed and because my request was rejected. https://t.co/gC9ALvhpiI"
2022-01-15 03:00:16+00:00,1482185841514795009,Today..a senior cat will mysteriously 'appear' at my house. I suspect the said cat to be a house cat that was displaced during the recent banjir (from the manjaness it display when I pet it earlier)..and since the tuan like tak cari bersungguh2 the cat will teleport to my house!,Today..a senior cat will mysteriously 'appear' at my house. I suspect the said cat to be a house cat that was displaced during the recent flood (from the spoiledness it displayed when I pet it earlier)..and since the sir like didn't really look for it the cat will teleport to my house!
2022-01-15 03:49:22+00:00,1482198195442753537,Beyb semoga hari ini banjir req dm dan semuanya fix order. Aamiin! Semangat terus mentemen. 💓 https://t.co/3qTXtL9jHm,"Beyb, I hope today there will be a flood of DM requests and everyone will fix the order. Amen! Keep your spirits up. 💓 https://t.co/3qTXtL9jHm"
2022-01-15 04:39:41+00:00,1482210857556017152,Ye la. Iman mintak maaf  iman tak tau. Iman masa tu nak tolong umi cari dana untuk mangsa banjir je  Nanti iman chat balik abang @RoachPunks @meetfauzanhere untuk tolong iman. Pastu iman chat balik uncle @EdYoung78 sebab iman pon rasa macam tak jumpe jalan. Tah la. Ummm help me😢 https://t.co/FxntF7fS4m,"Yea. Iman apologizes, Iman doesn't know. Iman, I want to help you find funds for flood victims. Later, Iman will chat back, brother @RoachPunks @meetfauzanhere to help Iman. Have faith to chat back to Uncle @EdYoung78 because I feel like I can't find my way. Nah. Ummm help me😢 https://t.co/FxntF7fS4m"
2022-01-15 05:01:48+00:00,1482216422906675201,Labuan Bajo  Flores  menuju kota banjir sama seperti kota-kota lainnya di Endonesia. https://t.co/A0QjJr0W3r,Labuan Bajo Flores is heading towards a flood city just like other cities in Indonesia. https://t.co/A0QjJr0W3r
2022-01-15 05:18:56+00:00,1482220737540894721,15/1/2022 - Lenga  Muar  YB Syed Saddiq Syed Abdul Rahman bersama Team MUDA Johor menyampaikan peralatan rumah berbentuk peti sejuk  mesin basuh  tilam  dapur gas  bantal dan selimut serta kotak makanan secara terus kepada mangsa-mangsa banjir di Mukim Lenga. https://t.co/fGSAAidNtm,"15/1/2022 - Lenga Muar YB Syed Saddiq Syed Abdul Rahman together with Team MUDA Johor delivered home equipment in the form of refrigerators, washing machines, kitchen mats, gas, pillows and blankets and food boxes directly to flood victims in Lenga Mukim. https://t.co/fGSAAidNtm"
2022-01-15 07:35:26+00:00,1482255089016492032,15/1/2022 - Lenga  Muar  Team MUDA Johor membantu kerja-kerja pembersihan di rumah mangsa-mangsa banjir di Mukim Lenga.   Semoga dengan usaha ini dapat meringankan beban mangsa yang terkesan akibat banjir.   #BANGKIT #MARIBANTU #MudaituKita #DarahMuda https://t.co/rlEgpNmjT9,15/1/2022 - Lenga Muar Team MUDA Johor helped with clean-up work at the houses of flood victims in Mukim Lenga. Hopefully this effort can lighten the burden on victims affected by the flood. #RISE #MARIBANTU #YoungituWe #YoungDarah https://t.co/rlEgpNmjT9
2022-01-15 09:38:45+00:00,1482286121384038404,15/1/2022 - Kg. Olak Sepam  Johor  Team MUDA Johor bersama YB Syed Saddiq Syed Abdul Rahman menyampaikan peralatan rumah berbentuk peti sejuk  mesin basuh  tilam  dapur gas  bantal dan selimut serta kotak makanan secara terus kepada mangsa-mangsa banjir di Kampung Olak Sepam. https://t.co/DWRKEJOnRP,"15/1/2022 - Kg. Olak Sepam Johor Team MUDA Johor together with YB Syed Saddiq Syed Abdul Rahman delivered home equipment in the form of refrigerators, washing machines, mattresses, gas, pillows and blankets and food boxes directly to flood victims in Olak Sepam Village. https://t.co/DWRKEJOnRP"
2022-01-15 10:55:44+00:00,1482305495738499078,"UMNO Pahang dalam panik bila mana rombongan kuning di boo"" oleh rakyat ketika melawat mangsa banjir. Jadi mereka mula mengatur untuk menjual beberapa kerusi kepada kuning Pahang bagi menghadapi PRU15. Antara kerusi yg bakal ""dijual"" kpd kuning adalah Sg Lembing.","UMNO Pahang was in a panic when the yellow group was booed by the people while visiting flood victims. So they started to arrange to sell some seats to the Pahang yellow to face PRU15. Among the seats that would be ""sold"" to the yellow was Sg Lembing."
2022-01-15 12:48:42+00:00,1482333923044904965,Selepas banjir tempohari  mata aku terbuka luas tentang betapa pentingnya untuk ambil tahu keadaan tanah  sungai dsb sebelum beli rumah atau tanah  Penting untuk jimat kos maintainence dan paling penting selamatkan nyawa sendiri,"After the flood the other day my eyes were wide open about how important it is to know the condition of land, rivers, etc. before buying a house or land. It is important to save cost maintenance and most importantly save your own life."
2022-01-15 13:13:55+00:00,1482340269651603457,Gaza hari ini..sebagian ruas jalan raya terendam banjir..musim dingin dan hujan deras https://t.co/ZzBac8FNfy,Gaza today..part of the highway is flooded..winter and heavy rain https://t.co/ZzBac8FNfy
2022-01-15 13:54:56+00:00,1482350592228229120,Imagine not understanding (or refusing to understand) basic power dynamics and class conflict. After the year—the DECADE—we just had? After darurat banjir and Langkah Sheraton and 1MDB??? Baby are u a triangle with an angle greater than 90° bc ur looking real OBTUSE rn https://t.co/s6tcaApHZ7,Imagine not understanding (or refusing to understand) basic power dynamics and class conflict. After the year—the DECADE—we just had? After the flood emergency and Steps Sheraton and 1MDB??? Baby are u a triangle with an angle greater than 90° bc ur looking real OBTUSE rn https://t.co/s6tcaApHZ7
2022-01-15 14:44:52+00:00,1482363159516225540,Siswa sekolah panik  Gaza sore ini  jalan raya tergenang banjir..hujan dan musim dingin https://t.co/BjOMUptlk5,School students panic in Gaza this afternoon the main roads are flooded...rain and winter https://t.co/BjOMUptlk5
2022-01-15 14:55:01+00:00,1482365710764748807,Mvs Pengen rekomen film russia nominasi oscar yg miris banget dan sedihhh  judulnya Loveless (2017) tentang anak yg ga disayang sm ortunya  trs ilang. Ini bkn film nangis2 sih tp aku nntn ini banjir banget sepanjang film soalnya relate sm akuu:( legalnya ga tau dmn  (cont..) https://t.co/EQbfxzJV2V,"Mvs I want to recommend an Oscar-nominated Russian film that is very sad and sad, called Loveless (2017), about a child who is not loved by his parents and goes missing. This isn't a crying film, but I was watching this really flooded throughout the film because it relates to me:( I don't know where it's legal (cont..) https://t.co/EQbfxzJV2V"
2022-01-15 15:12:44+00:00,1482370172048801793,TERKINI  Banjir kecil mula berlaku di Hawaii akibat kesan Tsunami menghentam Tonga,RECENTLY Minor flooding has begun to occur in Hawaii due to the impact of the Tsunami hitting Tonga
2022-01-15 16:25:00+00:00,1482388356210511874,🌼 Sini difoto dulu siapa yang banjir air mata 📸📸 https://t.co/Q40LkmVeup,"🌼 Here, take a photo of who is flooded with tears 📸📸 https://t.co/Q40LkmVeup"
2022-01-15 16:39:12+00:00,1482391929807867912,TERKINI  Banjir kecil mula melanda Santa Cruz  California berikutan Tsunami yang melanda Tonga akibat letusan gunung berapi bawah laut,RECENTLY Small floods have begun to hit Santa Cruz California following the tsunami that hit Tonga due to the eruption of an underwater volcano
2022-01-15 20:25:40+00:00,1482448922102865923,Tonton: Tsunami menyebabkan banjir di Santa Cruz Harbour di California https://t.co/2y8ddESfq8,Watch: Tsunami causes flooding in Santa Cruz Harbor in California https://t.co/2y8ddESfq8
2022-01-15 23:54:02+00:00,1482501361648672770,Kanak-kanak Palestin di Gaza terpaksa meredah banjir yang terjadi selepas hujan lebat ketika pulang dari sekolah. https://t.co/mwIfMaJyao,Palestinian children in Gaza were forced to ward off floods that occurred after heavy rain on their way home from school. https://t.co/mwIfMaJyao
2022-01-16 07:52:30+00:00,1482621772063453184,RARE ITEM! Mitsubishi Strada L200 2006 Mesin sehat SS lengkap Pajak on AC dingin 4x4 aktif Triple meter hidup Interior &amp; exterior original Kaki-kaki senyap Bukan ex tambang/PT Bebas asap rokok Bebas banjir / tabrak 🏷 195jt nego 📍Cibubur 📞 082258800023 / @ garage.mojo https://t.co/PmL92NBuNd,RARE ITEMS! Mitsubishi Strada L200 2006 Healthy engine SS complete Tax on AC cold 4x4 active Triple meter running Interior &amp; original exterior Silent legs Not ex-mining/PT Smoke free Free from floods / crashes 🏷 195 million negotiable 📍Cibubur 📞 082258800023 / @ garage.mojo https://t.co/PmL92NBuNd
2022-01-16 08:31:37+00:00,1482631615423848449,Infografik Carta Alir Proses Penyaluran Pakej Bantuan Banjir  Sumber: Agensi Pengurusan Bencana Negara  Jabatan Perdana Menteri  #KKMM #KeluargaMalaysia https://t.co/WigGUlaoFa,Infographic Flow Chart of Flood Relief Package Distribution Process Source: State Disaster Management Agency Prime Minister's Office #KKMM #KeluargaMalaysia https://t.co/WigGUlaoFa
2022-01-16 09:18:07+00:00,1482643315736870915,Sehingga sekarang pakcik bersama AJK Masjid dan 9 buah Masjid di Terengganu menerima sumbangan untuk mangsa banjir bagi menyediakan makanan harian.  1/3 https://t.co/WnZgzjjkmv,So now Pakcik together with AJK Mosque and 9 mosques in Terengganu are accepting donations for flood victims to provide daily food. 1/3 https://t.co/WnZgzjjkmv
2022-01-16 10:09:16+00:00,1482656190006173698,16/1/2022 - Kg. Sungai Ranggam  Pagoh  SUA @partimuda  Sdr @_amiraaisya dan Sdr @iamdianlee bersama Team MUDA Johor menyampaikan peralatan rumah berbentuk peti sejuk  mesin basuh  tilam  dapur gas  bantal dan selimut serta kotak makanan secara terus kepada mangsa-mangsa banjir. https://t.co/mNvTAXObvu,"16/1/2022 - Kg. Sungai Ranggam Pagoh SUA @partimuda Br @_amiraaisya and Br @iamdianlee together with Team MUDA Johor delivered home equipment in the form of refrigerators, washing machines, kitchen mats, gas, pillows and blankets and food boxes directly to flood victims. https://t.co/mNvTAXObvu"
2022-01-16 10:11:13+00:00,1482656680324534274,Banjir di Desa Clering Kecamatan Donorojo Jepara 16/01/2022. https://t.co/6jZMgMa4L8,"Floods in Clering Village, Donorojo District, Jepara 16/01/2022. https://t.co/6jZMgMa4L8"
2022-01-16 10:30:02+00:00,1482661413693063171,Grab  a public listed company at nasdaq with market capitalisation of 22.6 billion dollar is asking me to donate to mangsa banjir,Grab a public listed company at nasdaq with market capitalization of 22.6 billion dollars is asking me to donate to flood victims
2022-01-16 10:48:24+00:00,1482666038840143873,Hari ini kami tunaikan janji untuk misi bantuan banjir ke Johor.  Macam biasa  kena daftar dan susun atur koordinasi bersama bilik gerakan bencana di sana.  Permohonan masuk lulus tak sampai 10 minit.  #BakulBanjirSolidaritas https://t.co/hcUn413OsM,"Today we fulfill our promise for a flood relief mission to Johor. As usual, you have to register and organize coordination with the disaster movement booth there. Entry applications take less than 10 minutes. #BakulBanjirSolidarity https://t.co/hcUn413OsM"
2022-01-16 11:34:22+00:00,1482677605971402752,Bersihkan Saluran Irigasi di Ciparay Bandung  Anak-anak Ikut Edukasi Ambil Sampah untuk Cegah Banjir https://t.co/BAz9RO7KX9,Cleaning Irrigation Channels in Ciparay Bandung Children Participate in Education on Collecting Trash to Prevent Floods https://t.co/BAz9RO7KX9
2022-01-16 12:20:11+00:00,1482689135626584064,@partimudapahang bersama Projek #bangkit telah mengedarkan 6 unit laptop kepada mangsa banjir di Kuantan.   Kami tahu kepentingan pendidikan dah harap agar mereka boleh teruskan pembelajaran mereka. https://t.co/hkJAOnpOx7,@partimudapahang together with the #bangkit Project have distributed 6 laptop units to flood victims in Kuantan. We know the importance of education and hope that they can continue their learning. https://t.co/hkJAOnpOx7
2022-01-16 13:12:07+00:00,1482702202527698948,I wonder how many people who followed during the whole banjir thing just now realised what I actually do for a living,I wonder how many people who followed during the whole flood thing just now realized what I actually do for a living
2022-01-16 13:14:13+00:00,1482702734361268225,I finished 3x 800 puffs disposable pod less than a week. Boleh banjir paru paru ni.,I finished 3x 800 puffs disposable pods less than a week. This could flood your lungs.
